Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,Pixel_6,Pixel_7,Pixel_8,Pixel_9,Pixel_10,Galaxy_S22,Galaxy_S23,Galaxy_S24,Galaxy_S25,year,Month,Price_num,Galaxy_S22_Ultra,Galaxy_S23_Ultra,Galaxy_S24_Ultra,Galaxy_S25_Ultra,iPhone_12_Pro_Max,iPhone_13_Pro_Max,iPhone_14_Pro_Max,iPhone_15_Pro_Max,iPhone_16_Pro_Max,iPhone_17_Pro_Max,iPhone_12,iPhone_13,iPhone_14,iPhone_15,iPhone_16,iPhone_12_Pro,iPhone_13_Pro,iPhone_14_Pro,iPhone_15_Pro,iPhone_16_Pro,iPhone_17_Pro,Galaxy_S22Plus,Galaxy_S23Plus,Galaxy_S24Plus,Galaxy_S25Plus,Pixel_6_Pro,Pixel_7_Pro,Pixel_8_Pro,Pixel_9_Pro,Pixel_9_Pro_XL,Pixel_10_Pro,Pixel_10_Pro_XL
1,Google Pixel 7 Pro 128GB Obsidian Unlocked Excellent Condition,$309.99,2025-10-06,https://www.ebay.com/itm/286628145759,https://i.ebayimg.com/images/g/ulIAAeSwfJpo5-V1/s-l500.webp,128 GB,Excellent,False,Pixel 7 Pro,,,,,,,,,,2025,October,309.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 256GB Unlocked - Excellent,$299.99,2025-10-06,https://www.ebay.com/itm/256299729999,https://i.ebayimg.com/images/g/FzQAAeSw-yNoXEQZ/s-l500.webp,256 GB,Excellent,False,Pixel 7 Pro,,,,,,,,,,2025,October,299.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 512GB Unlocked - Very Good,$309.99,2025-10-05,https://www.ebay.com/itm/256562240496,https://i.ebayimg.com/images/g/yu4AAeSwtLJoXEUu/s-l500.webp,512 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,October,309.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 5G 512GB Factory Unlocked- Excellent,$434.99,2025-03-10,https://www.ebay.com/itm/225901838431,https://i.ebayimg.com/images/g/MtwAAOSwA9ZlSq0g/s-l500.webp,512 GB,Excellent,False,Pixel 7 Pro,,,,,,,,,,2025,March,434.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro GE2AE Unlocked 128GB Snow Good,$224.99,2025-10-04,https://www.ebay.com/itm/196517334463,https://i.ebayimg.com/images/g/8mAAAOSwP59mnwiJ/s-l500.webp,128 GB,Good,False,Pixel 7 Pro,,,,,,,,,,2025,October,224.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro GE2AE Unlocked 512GB Obsidian Very Good,$284.99,2025-10-03,https://www.ebay.com/itm/177422347594,https://i.ebayimg.com/images/g/9HsAAeSwWUdozEVp/s-l500.webp,512 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,October,284.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 5G UW GE2AE 128GB CDMA/GSM Unlocked Smartphone -Excellent,$296.56,2025-10-03,https://www.ebay.com/itm/256924610403,https://i.ebayimg.com/images/g/0N0AAOSwmGRkFIwB/s-l500.webp,128 GB,Excellent,False,Pixel 7 Pro,,,,,,,,,,2025,October,296.56,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,"Google Pixel 7 Pro 5G (512GB, 12GB) 6.7"" Fully Unlocked (GSM + Verizon) GE2AE",$299.99,2025-10-02,https://www.ebay.com/itm/146820279597,https://i.ebayimg.com/images/g/tIkAAeSwn5Zo2qbZ/s-l500.webp,512 GB,Unknown,False,Pixel 7 Pro,,,,,,,,,,2025,October,299.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro - Unlocked - Good Condition ( 1Year Warranty),$239.54,2025-10-02,https://www.ebay.com/itm/167189987530,https://i.ebayimg.com/images/g/rXsAAOSwP99nZEMB/s-l500.webp,Unknown,Good,False,Pixel 7 Pro,,,,,,,,,,2025,October,239.54,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro GE2AE Unlocked 128GB Snow Very Good,$259.99,2025-10-02,https://www.ebay.com/itm/176500725240,https://i.ebayimg.com/images/g/uIQAAOSw709mqxp1/s-l500.webp,128 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,October,259.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 512GB Unlocked - Excellent,$339.99,2025-09-30,https://www.ebay.com/itm/257100698000,https://i.ebayimg.com/images/g/WZ8AAeSwqfJowDzG/s-l500.webp,512 GB,Excellent,False,Pixel 7 Pro,,,,,,,,,,2025,September,339.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 5G 512GB Factory Unlocked Snow Hazel Obsidian - Excellent,$434.99,2024-07-22,https://www.ebay.com/itm/326034063376,https://i.ebayimg.com/images/g/MtwAAOSwA9ZlSq0g/s-l500.webp,512 GB,Excellent,False,Pixel 7 Pro,,,,,,,,,,2024,July,434.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro - 128 GB - Obsidian (Unlocked) Very Good Refurbished,$229.99,2025-09-29,https://www.ebay.com/itm/286834917636,https://i.ebayimg.com/images/g/0-EAAeSwwwJo0aiH/s-l500.webp,128 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,September,229.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 512GB Unlocked - Good,$299.99,2025-09-25,https://www.ebay.com/itm/257121940757,https://i.ebayimg.com/images/g/VcEAAeSw41Fo0~VP/s-l500.webp,512 GB,Good,False,Pixel 7 Pro,,,,,,,,,,2025,September,299.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 512GB Unlocked - Good,$299.99,2025-09-10,https://www.ebay.com/itm/257101089776,https://i.ebayimg.com/images/g/iOUAAeSwANVowmnz/s-l500.webp,512 GB,Good,False,Pixel 7 Pro,,,,,,,,,,2025,September,299.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 128GB Hazel Unlocked Excellent Condition,$279.99,2025-03-02,https://www.ebay.com/itm/295432557063,https://i.ebayimg.com/images/g/MucAAOSw3WZkkg7d/s-l500.webp,128 GB,Excellent,False,Pixel 7 Pro,,,,,,,,,,2025,March,279.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,"Google Pixel 7 Pro 5G 6.7""  Fully Unlocked (Any Carrier) SmartPhone Very Good",$239.99,2025-09-21,https://www.ebay.com/itm/235797315610,https://i.ebayimg.com/images/g/AQIAAOSwP3dkuZs5/s-l500.webp,Unknown,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,September,239.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro - 128GB - Hazel (Unlocked) - Very Good Condition,$249.99,2025-09-19,https://www.ebay.com/itm/306504747847,https://i.ebayimg.com/images/g/KQAAAOSwyVBoU9nx/s-l500.webp,128 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,September,249.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,"Google Pixel 7 Pro 128GB Unlocked GA03453-US 6.7"" 50MP WiFi 5G Obsidian Black",$229.99,2025-09-18,https://www.ebay.com/itm/197701902853,https://i.ebayimg.com/images/g/84AAAOSwvPtjwF--/s-l500.webp,128 GB,Unknown,False,Pixel 7 Pro,,,,,,,,,,2025,September,229.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 256GB - Hazel - Factory Unlocked - Very Good,$259.99,2025-09-16,https://www.ebay.com/itm/197702568877,https://i.ebayimg.com/images/g/W74AAOSwjvhoUFZu/s-l500.webp,256 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,September,259.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro - 128GB 256GB 512GB - All Colors - Good Condition,$245.00,2025-09-17,https://www.ebay.com/itm/276455733651,https://i.ebayimg.com/images/g/mbAAAOSw3iVmOl3n/s-l500.webp,128 GB,Good,False,Pixel 7 Pro,,,,,,,,,,2025,September,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,"Google Pixel 7 Pro GA03455-US 6.7"" 128GB Unlocked 50MP WiFi GPS NFC 5G LTE Hazel",$229.99,2025-09-16,https://www.ebay.com/itm/205729150834,https://i.ebayimg.com/images/g/L1QAAOSwEsNjxuoe/s-l500.webp,128 GB,Unknown,False,Pixel 7 Pro,,,,,,,,,,2025,September,229.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,"Google Pixel 7 Pro GA03455-US 6.7"" 128GB Unlocked 50MP WiFi GPS NFC 5G LTE Hazel",$233.99,2025-07-29,https://www.ebay.com/itm/204472848199,https://i.ebayimg.com/images/g/L1QAAOSwEsNjxuoe/s-l500.webp,128 GB,Unknown,False,Pixel 7 Pro,,,,,,,,,,2025,July,233.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,"Google Pixel 7 Pro 128GB Unlocked GA03453-US 6.7"" 50MP WiFi 5G Obsidian Black",$233.99,2025-09-02,https://www.ebay.com/itm/196716633038,https://i.ebayimg.com/images/g/84AAAOSwvPtjwF--/s-l500.webp,128 GB,Unknown,False,Pixel 7 Pro,,,,,,,,,,2025,September,233.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,"Google Pixel 7 Pro 256GB Unlocked GA03458-US 6.7"" 50MP WiFi GPS NFC 5G LTE Hazel",$254.99,2025-09-14,https://www.ebay.com/itm/196832846049,https://i.ebayimg.com/images/g/L1QAAOSwEsNjxuoe/s-l500.webp,256 GB,Unknown,False,Pixel 7 Pro,,,,,,,,,,2025,September,254.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 512GB - Black Obsidian - Unlocked - Very Good + More,$294.99,2025-09-09,https://www.ebay.com/itm/197681923068,https://i.ebayimg.com/images/g/bqMAAOSw7i9nhU4O/s-l500.webp,512 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,September,294.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro GE2AE 128GB Obsidian Black Unlocked Very Good Condition,$257.87,2025-08-12,https://www.ebay.com/itm/356849360433,https://i.ebayimg.com/images/g/WQwAAeSw8sRoE-Av/s-l500.webp,128 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,August,257.87,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro GE2AE 128GB Hazel Unlocked Very Good Condition,$257.87,2025-08-27,https://www.ebay.com/itm/356849363636,https://i.ebayimg.com/images/g/jUgAAeSw5pRoE-Cr/s-l500.webp,128 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,August,257.87,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro GE2AE 128GB Obsidian Black Unlocked Good Condition,$223.92,2025-09-03,https://www.ebay.com/itm/356849470699,https://i.ebayimg.com/images/g/1CwAAeSwYGloE~Gz/s-l500.webp,128 GB,Good,False,Pixel 7 Pro,,,,,,,,,,2025,September,223.92,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro GE2AE 256GB Snow White Unlocked Good Condition,$230.01,2025-08-28,https://www.ebay.com/itm/356849479948,https://i.ebayimg.com/images/g/2TIAAeSwgaFoE~Ol/s-l500.webp,256 GB,Good,False,Pixel 7 Pro,,,,,,,,,,2025,August,230.01,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 128GB - White Snow - Factory Unlocked - Very Good,$239.99,2025-09-08,https://www.ebay.com/itm/326764842598,https://i.ebayimg.com/images/g/V70AAeSw1U5ovxHH/s-l500.webp,128 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,September,239.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 256GB - Black Obsidian - Factory Unlocked - Very Good,$259.99,2025-08-25,https://www.ebay.com/itm/205691362760,https://i.ebayimg.com/images/g/bqMAAOSw7i9nhU4O/s-l500.webp,256 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,August,259.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 256GB - White Snow - Network Unlocked - Very Good,$259.99,2025-09-09,https://www.ebay.com/itm/197681935910,https://i.ebayimg.com/images/g/V70AAeSw1U5ovxHH/s-l500.webp,256 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,September,259.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 5G GE2AE 128GB / 256GB Fully Unlocked T-Mobile AT&T Verizon,$616.02,2025-09-08,https://www.ebay.com/itm/395046648261,https://i.ebayimg.com/images/g/Nh8AAOSwSAJmTGbJ/s-l500.webp,128 GB,Unknown,False,Pixel 7 Pro,,,,,,,,,,2025,September,616.02,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 5G UW GE2AE 256GB Verizon Unlocked Smartphone -Very Good,$337.00,2025-09-06,https://www.ebay.com/itm/267276937758,https://i.ebayimg.com/images/g/0N0AAOSwmGRkFIwB/s-l500.webp,256 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,September,337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 128GB 5G Unlocked - Good,$229.99,2025-09-06,https://www.ebay.com/itm/275617549004,https://i.ebayimg.com/images/g/rzgAAOSw8zxjvw3Q/s-l500.webp,128 GB,Good,False,Pixel 7 Pro,,,,,,,,,,2025,September,229.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro - 512GB Obsidian Black *UNLOCKED* [GE2AE] Very Good Refurbish,$344.99,2025-09-06,https://www.ebay.com/itm/146627049642,https://i.ebayimg.com/images/g/p6QAAOSwzZtkkzGi/s-l500.webp,512 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,September,344.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 128GB Obsidian Unlocked Very Good Condition,$269.99,2025-09-05,https://www.ebay.com/itm/275570850678,https://i.ebayimg.com/images/g/DwAAAOSwYnRkx~Rc/s-l500.webp,128 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,September,269.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 5G - 128GB Hazel Green - Excellent,$330.59,2025-09-03,https://www.ebay.com/itm/226526724258,https://i.ebayimg.com/images/g/JNMAAOSwKPRoSwHH/s-l500.webp,128 GB,Excellent,False,Pixel 7 Pro,,,,,,,,,,2025,September,330.59,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 256GB (Unlocked) - Obsidian,$219.95,2025-09-03,https://www.ebay.com/itm/365717981222,https://i.ebayimg.com/images/g/J2gAAeSws9touFeI/s-l500.webp,256 GB,Unknown,False,Pixel 7 Pro,,,,,,,,,,2025,September,219.95,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro - 128GB White Snow *UNLOCKED* [GE2AE] Excellent Refurbished,$252.99,2025-09-02,https://www.ebay.com/itm/145555777790,https://i.ebayimg.com/images/g/2eMAAOSwCwZlS9lv/s-l500.webp,128 GB,Excellent,False,Pixel 7 Pro,,,,,,,,,,2025,September,252.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 5G 512GB (Unlocked) - Obsidian,$307.33,2025-09-02,https://www.ebay.com/itm/316880376669,https://i.ebayimg.com/images/g/ZyMAAeSwlnto9vC-/s-l500.webp,512 GB,Unknown,False,Pixel 7 Pro,,,,,,,,,,2025,September,307.33,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 128GB 12GB Unlocked Black Excellent Condition,$269.10,2025-09-02,https://www.ebay.com/itm/196993266720,https://i.ebayimg.com/images/g/ZDkAAOSw2slnozSB/s-l500.webp,128 GB,Excellent,False,Pixel 7 Pro,,,,,,,,,,2025,September,269.1,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 5G UW GE2AE 256GB Verizon Unlocked Smartphone -Excellent,$363.15,2025-09-01,https://www.ebay.com/itm/257080890955,https://i.ebayimg.com/images/g/0N0AAOSwmGRkFIwB/s-l500.webp,256 GB,Excellent,False,Pixel 7 Pro,,,,,,,,,,2025,September,363.15,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro - 128GB - Black White Hazel - Unlocked - Very Good Condition,$256.99,2025-08-30,https://www.ebay.com/itm/195929527697,https://i.ebayimg.com/images/g/Wu4AAOSwlC9k1TR~/s-l500.webp,128 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,August,256.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,"Google Pixel 7 Pro 5G (128GB, 12GB) 6.7"" Fully Unlocked (GSM + Verizon) GE2AE",$239.99,2025-08-30,https://www.ebay.com/itm/146801035981,https://i.ebayimg.com/images/g/HAYAAeSwbLposgLq/s-l500.webp,128 GB,Unknown,False,Pixel 7 Pro,,,,,,,,,,2025,August,239.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro - 128GB Hazel *UNLOCKED* [GE2AE] Excellent Refurbished,$246.99,2025-08-29,https://www.ebay.com/itm/145555777792,https://i.ebayimg.com/images/g/Bg8AAOSwTT5k74uW/s-l500.webp,128 GB,Excellent,False,Pixel 7 Pro,,,,,,,,,,2025,August,246.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro - Unlocked - 128GB - Black - Good,$225.00,2025-08-28,https://www.ebay.com/itm/275856757353,https://i.ebayimg.com/images/g/ufgAAOSwnTdjbomJ/s-l500.webp,128 GB,Good,False,Pixel 7 Pro,,,,,,,,,,2025,August,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro Dual Sim 128GB 12GB Unlocked Black Very Good Condition,$251.10,2025-08-28,https://www.ebay.com/itm/405525458480,https://i.ebayimg.com/images/g/A8IAAOSwgAtnpE6z/s-l500.webp,128 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,August,251.1,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Pixel 7 Pro 128gb Hazel - Unlocked,$167.50,2025-08-25,https://www.ebay.com/itm/406148957515,https://i.ebayimg.com/images/g/DbcAAeSwKololNRc/s-l500.webp,128 GB,Unknown,False,Pixel 7 Pro,,,,,,,,,,2025,August,167.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 256GB (Unlocked) - Snow,$219.98,2025-08-25,https://www.ebay.com/itm/317027665210,https://i.ebayimg.com/images/g/XYoAAeSwFVlorHlP/s-l500.webp,256 GB,Unknown,False,Pixel 7 Pro,,,,,,,,,,2025,August,219.98,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 256GB (Unlocked) - Hazel,$293.98,2025-08-25,https://www.ebay.com/itm/365633052807,https://i.ebayimg.com/images/g/iS8AAeSwH1tovfpc/s-l500.webp,256 GB,Unknown,False,Pixel 7 Pro,,,,,,,,,,2025,August,293.98,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 5G UW GE2AE 128GB CDMA/GSM Unlocked Smartphone - Very Good,$290.51,2025-08-24,https://www.ebay.com/itm/257076531649,https://i.ebayimg.com/images/g/0N0AAOSwmGRkFIwB/s-l500.webp,128 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,August,290.51,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 128GB Obsidian Unlocked Good Condition,$229.99,2025-08-21,https://www.ebay.com/itm/285107256682,https://i.ebayimg.com/images/g/j0oAAOSwbmtkVBSt/s-l500.webp,128 GB,Good,False,Pixel 7 Pro,,,,,,,,,,2025,August,229.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,"Google Pixel 7 Pro 256GB Unlocked GA03457-US 6.7"" 50MP GPS NFC 5G LTE Snow White",$259.99,2025-08-19,https://www.ebay.com/itm/197193659705,https://i.ebayimg.com/images/g/LWYAAOSwOPBjvy9O/s-l500.webp,256 GB,Unknown,False,Pixel 7 Pro,,,,,,,,,,2025,August,259.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 128GB Unlocked - Good,$244.99,2025-08-17,https://www.ebay.com/itm/176825825514,https://i.ebayimg.com/images/g/vBYAAOSwQjtnpKhc/s-l500.webp,128 GB,Good,False,Pixel 7 Pro,,,,,,,,,,2025,August,244.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro GE2AE 128GB 256GB 512GB Unlocked Good,$324.96,2025-08-17,https://www.ebay.com/itm/355617740973,https://i.ebayimg.com/images/g/VbcAAOSwpE5lZOnh/s-l500.webp,128 GB,Good,False,Pixel 7 Pro,,,,,,,,,,2025,August,324.96,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro - 256GB Hazel *UNLOCKED* [GE2AE] Excellent Refurbished,$307.99,2025-08-13,https://www.ebay.com/itm/145555777780,https://i.ebayimg.com/images/g/Bg8AAOSwTT5k74uW/s-l500.webp,256 GB,Excellent,False,Pixel 7 Pro,,,,,,,,,,2025,August,307.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Pixel 7 Pro 128gb Hazel - Unlocked,$227.50,2025-08-13,https://www.ebay.com/itm/406117026403,https://i.ebayimg.com/images/g/DbcAAeSwKololNRc/s-l500.webp,128 GB,Unknown,False,Pixel 7 Pro,,,,,,,,,,2025,August,227.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 5G UW GE2AE 128GB Verizon/Unlocked Smartphone - Good,$272.35,2025-08-13,https://www.ebay.com/itm/257061169674,https://i.ebayimg.com/images/g/0N0AAOSwmGRkFIwB/s-l500.webp,128 GB,Good,False,Pixel 7 Pro,,,,,,,,,,2025,August,272.35,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro - 128GB - Hazel (Unlocked) GE2AE Excellent,$249.95,2025-08-12,https://www.ebay.com/itm/406127425476,https://i.ebayimg.com/images/g/INMAAeSwXCFom1NL/s-l500.webp,128 GB,Excellent,False,Pixel 7 Pro,,,,,,,,,,2025,August,249.95,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,"Google Pixel 7 Pro 5G 6.7""  Fully Unlocked (Any Carrier) SmartPhone Good",$229.99,2025-08-10,https://www.ebay.com/itm/196591221577,https://i.ebayimg.com/images/g/AQIAAOSwP3dkuZs5/s-l500.webp,Unknown,Good,False,Pixel 7 Pro,,,,,,,,,,2025,August,229.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro - 128GB - Obsidian (Unlocked) - Good Condition,$232.79,2025-08-09,https://www.ebay.com/itm/306204997815,https://i.ebayimg.com/images/g/LbwAAOSwxcVn2WRt/s-l500.webp,128 GB,Good,False,Pixel 7 Pro,,,,,,,,,,2025,August,232.79,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro - 256GB Obsidian Black *UNLOCKED* [GE2AE] Excellent Refurbish,$302.99,2025-08-08,https://www.ebay.com/itm/145555777797,https://i.ebayimg.com/images/g/jYQAAOSwgqRlS9i7/s-l500.webp,256 GB,Excellent,False,Pixel 7 Pro,,,,,,,,,,2025,August,302.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 128GB (Unlocked) - Obsidian,$219.95,2025-08-08,https://www.ebay.com/itm/146751705803,https://i.ebayimg.com/images/g/RSkAAeSwyT5orgyd/s-l500.webp,128 GB,Unknown,False,Pixel 7 Pro,,,,,,,,,,2025,August,219.95,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro - 256GB Hazel *UNLOCKED* (GE2AE) Good Refurbished,$241.99,2025-08-08,https://www.ebay.com/itm/145967246626,https://i.ebayimg.com/images/g/5FMAAOSwnVlk8ku~/s-l500.webp,256 GB,Good,False,Pixel 7 Pro,,,,,,,,,,2025,August,241.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 128GB 5G Unlocked - Excellent,$259.99,2025-08-06,https://www.ebay.com/itm/276810621972,https://i.ebayimg.com/images/g/rzgAAOSw8zxjvw3Q/s-l500.webp,128 GB,Excellent,False,Pixel 7 Pro,,,,,,,,,,2025,August,259.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 128GB (Unlocked) - Snow,$229.95,2025-08-05,https://www.ebay.com/itm/317030317969,https://i.ebayimg.com/images/g/xFcAAeSw4zBoyyGd/s-l500.webp,128 GB,Unknown,False,Pixel 7 Pro,,,,,,,,,,2025,August,229.95,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro - 512GB Obsidian Black *UNLOCKED* [GE2AE] Excellent Refurbish,$388.99,2025-08-05,https://www.ebay.com/itm/146054538652,https://i.ebayimg.com/images/g/jYQAAOSwgqRlS9i7/s-l500.webp,512 GB,Excellent,False,Pixel 7 Pro,,,,,,,,,,2025,August,388.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 128GB 5G Unlocked - Very Good,$239.99,2025-08-04,https://www.ebay.com/itm/285106169956,https://i.ebayimg.com/images/g/rzgAAOSw8zxjvw3Q/s-l500.webp,128 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,August,239.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro - 128GB - All Colors-GE2AE- Very Good (B) Condition -Unlocked,$255.00,2025-08-03,https://www.ebay.com/itm/297507010262,https://i.ebayimg.com/images/g/~SkAAeSwNf5oir7A/s-l500.webp,128 GB,Very Good,False,Pixel 7 Pro,,,,,,,,,,2025,August,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1,Google Pixel 7 Pro 256GB Obsidian Unlocked Good Condition,$279.99,2025-07-31,https://www.ebay.com/itm/285256830482,https://i.ebayimg.com/images/g/km4AAOSw~J9kSqwO/s-l500.webp,256 GB,Good,False,Pixel 7 Pro,,,,,,,,,,2025,July,279.99,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
